p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
3.228205984792563e-64,0.37773209500613025,0.859,0.771,9.437983017139537e-60,Normal,ZBTB16
3.3211836411612785e-64,0.37738383020657884,0.393,0.263,9.709812493299114e-60,Normal,COX7A1
5.9063406919683934e-64,0.5636701576057737,0.334,0.222,1.7267777647038794e-59,Normal,COX6A2
8.591368668017421e-64,0.3251163530131471,0.4,0.271,2.5117725437815733e-59,Normal,PMP22
8.915324512873101e-64,0.6131748347326509,0.248,0.142,2.60648427458358e-59,Normal,FOXP2
1.417053337453747e-63,0.2610318635327684,0.448,0.305,4.142897137379774e-59,Normal,RPL24
3.4300700044846913e-63,-0.8618571199883784,0.352,0.481,1.0028152665111444e-58,Normal,PALLD
3.898183344950439e-63,0.30146560027943237,0.201,0.102,1.1396728827297105e-58,Normal,ANXA3
4.212253976437609e-63,0.3354428166596759,0.762,0.636,1.2314945725512994e-58,Normal,TPT1
4.331064356771633e-63,0.49145329381489133,0.29,0.175,1.2662299753457546e-58,Normal,PRKD1
4.702828977376651e-63,0.2964295540132663,0.146,0.062,1.3749190798258377e-58,Normal,IGFBP6
5.701616743312498e-63,0.3486266326836223,0.233,0.127,1.666924671074842e-58,Normal,SLC9A3R2
1.7222977615955236e-62,0.28109655150221297,0.282,0.164,5.0353097358006724e-58,Normal,ENOX2
1.2433416611292321e-61,0.4125412443402776,0.658,0.543,3.635033680477423e-57,Normal,MIR99AHG
2.7881200412817473e-61,0.3858120618110944,0.493,0.356,8.151347752691316e-57,Normal,NCOA3
7.140714129892639e-61,0.3260506203879956,0.682,0.572,2.087659183015412e-56,Normal,JAK1
1.56279653817067e-60,0.44085999789118213,0.341,0.221,4.56899195899577e-56,Normal,TFPI
2.3066048516291633e-60,0.2937507266627288,0.391,0.264,6.743589944223022e-56,Normal,ATP5PF
3.198203474639578e-60,-0.25666452272381446,0.08,0.189,9.35026767845627e-56,Normal,JPH2
5.472120278887031e-60,-0.30075889884819523,0.04,0.135,1.5998290847354124e-55,Normal,MYH6
1.0869642366407887e-59,0.38824755915392084,0.399,0.269,3.17784864224301e-55,Normal,MTSS1
4.7690963929542695e-59,-0.2793653723592802,0.284,0.417,1.3942930214441104e-54,Normal,TTC3
2.211850835987056e-58,0.61548373083692,0.343,0.244,6.466567104091757e-54,Normal,NID1
3.548590078097721e-58,-0.7947749081862837,0.19,0.304,1.0374657952326497e-53,Normal,ANKRD1
5.410333589713343e-58,0.4588331472016123,0.735,0.699,1.581765128288593e-53,Normal,CELF2
2.9643265874824948e-56,-0.2696707702617572,0.301,0.426,8.666505211163821e-52,Normal,FUS
4.421348795367605e-56,0.30661099425642824,0.183,0.093,1.2926255338136729e-51,Normal,LPAR1
5.505186479486543e-56,-0.5691896200844995,0.477,0.603,1.6094963191426857e-51,Normal,PDE4D
7.346257245035051e-56,0.3853862918184736,0.527,0.404,2.1477517681584476e-51,Normal,SSBP2
7.97416249537853e-56,0.8362648642872781,0.316,0.211,2.331326147148867e-51,Normal,PID1
2.1809168170500628e-55,0.35516084848169027,0.397,0.28,6.376128406327564e-51,Normal,DOCK5
2.866182621961902e-55,-0.420368873947498,0.51,0.627,8.379571513567817e-51,Normal,MAST4
3.4290035992240976e-55,-0.4206637420223987,0.23,0.348,1.0025034922691572e-50,Normal,ATP13A3
3.904700861999745e-55,0.4162108302837997,0.434,0.317,1.1415783440142454e-50,Normal,RUNX1T1
5.9225520659801694e-55,0.26079182864375117,0.412,0.284,1.7315173220099623e-50,Normal,ADD1
2.1850330683319844e-54,0.43805048834811,0.54,0.415,6.38816267857539e-50,Normal,PTEN
4.9548868431828245e-54,-0.612988498665864,0.14,0.242,1.4486107174729306e-49,Normal,CHRM2
1.098366316059969e-53,0.44511511348006505,0.519,0.423,3.2111837616329252e-49,Normal,PBX1
2.1979392628547736e-53,0.5227946233414735,0.291,0.183,6.425895228882216e-49,Normal,RGCC
7.550553303340093e-53,-0.3080597284303764,0.057,0.149,2.2074797637645097e-48,Normal,LINC01151
1.5264288759730943e-52,0.2678561120645955,0.609,0.469,4.462667461794938e-48,Normal,RPL13
1.7755434913215948e-52,0.44641848175590343,0.313,0.208,5.1909789512278143e-48,Normal,TGFBR3
6.2601157756561135e-52,0.2792540078965934,0.121,0.051,1.8302074481708214e-47,Normal,APOE
1.0133171362851955e-51,0.26000536361265303,0.474,0.347,2.9625339796433977e-47,Normal,PLPP3
1.6023663013068754e-51,-0.2504630725255961,0.079,0.178,4.684678118500781e-47,Normal,AC002460.2
2.447572190537599e-51,0.964251158194112,0.278,0.182,7.155722056255725e-47,Normal,CFD
2.6250073031695257e-51,-0.3030361056925544,0.117,0.221,7.674471351546425e-47,Normal,MYOM3
3.8810462088358623e-51,0.26006684297152416,0.349,0.231,1.1346626696152527e-46,Normal,RAPH1
5.2030522972289845e-51,-0.26373957168297824,0.558,0.666,1.5211643696178658e-46,Normal,ANKRD17
1.8713401332868758e-50,0.39026167627806485,0.504,0.394,5.47105001367751e-46,Normal,SH3D19
2.0894408563259005e-50,-0.2661130670555828,0.224,0.347,6.1086892875544025e-46,Normal,PACS1
1.342169095691405e-49,0.40786666108564806,0.207,0.12,3.9239655681633915e-45,Normal,EPHA4
1.855489091248864e-49,-0.31083611986684523,0.512,0.625,5.424707907175179e-45,Normal,CAMK2D
2.0562596477591095e-49,0.27696429569593073,0.433,0.301,6.011680706188533e-45,Normal,PSAP
2.249844420378043e-49,0.5326597504104628,0.268,0.168,6.577645147417247e-45,Normal,ADGRB3
1.2215645488036966e-48,0.7609537212978266,0.34,0.239,3.5713661148824875e-44,Normal,FABP5
1.6353951389414005e-48,-0.45849559978342563,0.125,0.225,4.781241228209078e-44,Normal,KCNMB2
1.6533199546312415e-48,0.3177576296881501,0.353,0.245,4.833646219359898e-44,Normal,C2CD5
7.549101834842462e-48,-0.30357093352764136,0.04,0.119,2.2070554124345424e-43,Normal,CCN1
1.8576090551726825e-47,-0.6976421826049162,0.53,0.652,5.430905833702854e-43,Normal,TTN
3.631303519951311e-47,0.46217669369527936,0.69,0.611,1.0616478970929653e-42,Normal,FOXN3
4.749755989751965e-47,-0.3184520104226267,0.508,0.615,1.3886386611638844e-42,Normal,RBPMS
5.788502852445367e-47,0.33672121912035835,0.238,0.147,1.6923266939409275e-42,Normal,EML1
6.120958119543997e-47,0.28643129765969016,0.312,0.203,1.789523315829883e-42,Normal,SRGAP2
1.9891834644533927e-46,-0.4007141609053484,0.233,0.348,5.815576776675939e-42,Normal,CREB5
2.636134446654172e-46,0.4339172643401724,0.365,0.258,7.707002668238138e-42,Normal,LIFR
3.850431336981842e-46,0.2551998027724751,0.461,0.339,1.1257121056800113e-41,Normal,ADD3
2.810673319796e-45,0.4035722571089244,0.411,0.292,8.217284517755586e-41,Normal,EPS8
3.617062318687501e-45,0.3176711424310221,0.44,0.332,1.0574843394914777e-40,Normal,WWP1
3.8633058613147984e-45,0.3012725459447553,0.156,0.08,1.1294761016139944e-40,Normal,SPOCK1
6.445187545716851e-45,-0.33923346711984365,0.12,0.222,1.8843150308657787e-40,Normal,RALYL
6.66525471671257e-45,-0.31371886017543527,0.187,0.296,1.948653868978087e-40,Normal,NCKAP5
9.336846462466326e-45,0.2602403856538301,0.104,0.045,2.729720431766655e-40,Normal,LINC01807
9.564635115008006e-44,0.27836401623028145,0.187,0.104,2.7963167222237407e-39,Normal,MAF
1.163252989469144e-43,-0.2782040776711002,0.314,0.418,3.4008864400119894e-39,Normal,VCL
1.1706576134215458e-43,0.41669251460552603,0.416,0.298,3.4225345985992314e-39,Normal,MECOM
1.7410199300017106e-43,-0.29599349409263087,0.128,0.225,5.090045867353001e-39,Normal,PDLIM3
1.8654303300628393e-43,-0.37715491079861074,0.094,0.185,5.453772112971717e-39,Normal,AC093912.1
2.206731253009632e-43,-0.3477993595771419,0.196,0.298,6.451599491298959e-39,Normal,EML4
6.5413802242684496e-43,-0.39921193497840635,0.143,0.24,1.912437922367124e-38,Normal,AC097522.2
1.0059408180905136e-42,-0.32447343191686473,0.637,0.736,2.9409685757694257e-38,Normal,ARHGAP26
2.943575125941285e-42,0.4782964963830517,0.259,0.17,8.605836238201941e-38,Normal,EMCN
3.9094545810825125e-42,-0.6751244086380441,0.21,0.302,1.1429681413252834e-37,Normal,PLEKHG1
5.843240561682564e-42,0.5455709640008328,0.328,0.229,1.7083298106135143e-37,Normal,SCN7A
7.100449599163067e-42,0.25444196340985126,0.273,0.179,2.0758874448113143e-37,Normal,SLC39A11
1.0266623331500485e-41,-0.6377415001416826,0.174,0.272,3.001549997197482e-37,Normal,AC092353.2
3.7030195849781604e-41,-0.28112649812955437,0.133,0.225,1.082614805864215e-36,Normal,DUSP1
6.525331410102905e-41,0.31803534213615525,0.53,0.425,1.9077458910576853e-36,Normal,BCAS3
2.325030483343125e-40,0.26016480804338105,0.197,0.116,6.79745912110196e-36,Normal,LDLRAD3
4.22417665432863e-40,-0.4080379267727249,0.231,0.32,1.2349802866595183e-35,Normal,LMO7
4.486678738748445e-40,0.29062719245099755,0.245,0.15,1.3117253960604953e-35,Normal,C7
4.99868181272304e-40,0.2877636357745584,0.258,0.168,1.461414614767708e-35,Normal,TPK1
1.3566941485878329e-39,0.3135325673377529,0.498,0.38,3.9664310128113883e-35,Normal,MAML2
2.584871661259741e-39,-0.3050927440482958,0.229,0.322,7.557130788858978e-35,Normal,PPP2R3A
3.4495666125024675e-39,0.4453732049791379,0.152,0.081,1.0085152948312214e-34,Normal,KAZN
3.4866402139695585e-39,0.2658711914279874,0.331,0.232,1.01935413295614e-34,Normal,PGM5
9.198722070319157e-39,0.28602354697784915,0.479,0.37,2.689338384478509e-34,Normal,IL6ST
2.2484412944922135e-38,0.30507676965481195,0.177,0.103,6.573542968577436e-34,Normal,FBLN5
7.609741445884584e-38,-0.39213261400459265,0.363,0.463,2.224784009118817e-33,Normal,FILIP1
1.0871226455796598e-37,-0.41398024566738334,0.686,0.761,3.1783117666166934e-33,Normal,PTPRM
4.160628876475787e-37,0.2598649780758562,0.257,0.168,1.2164014583264611e-32,Normal,DNM3
4.856354773941557e-37,-0.9065572473180139,0.191,0.277,1.4198038817095535e-32,Normal,ADAMTS9
7.770784099410239e-37,0.2717275473915193,0.44,0.331,2.2718664393035774e-32,Normal,GRK5
8.904650336401896e-37,0.5712954175851368,0.267,0.186,2.603363572350458e-32,Normal,ABCA6
1.203890453436472e-36,0.746822756380596,0.223,0.147,3.51969412966687e-32,Normal,CDH19
1.2051253498332839e-36,-0.281717179125474,0.253,0.368,3.5233044727725887e-32,Normal,ANK2
1.3821132507505889e-36,-0.9819140668460957,0.196,0.27,4.0407462998944216e-32,Normal,LINC02208
1.5427502234134504e-36,0.3162038618524887,0.781,0.709,4.5103845531715634e-32,Normal,NFIA
1.9458467989897458e-36,0.26775125559858076,0.194,0.12,5.688877701526421e-32,Normal,S100A1
3.003467073026121e-36,-0.4118744606053215,0.473,0.579,8.780936334699167e-32,Normal,DMD
3.1718279437322255e-36,-0.3446322214055253,0.747,0.815,9.273156176295535e-32,Normal,JMJD1C
1.394602970512783e-35,-0.44031688628787147,0.246,0.354,4.0772612445911725e-31,Normal,MLIP
2.3376394336007467e-35,-0.3309813542037675,0.202,0.303,6.834322648075143e-31,Normal,CCSER1
7.466213186128998e-35,-0.3804156720519204,0.356,0.449,2.1828220870966738e-30,Normal,SVIL
4.247726723138122e-34,-0.4743605223451614,0.194,0.276,1.2418653847766614e-29,Normal,TBCD
5.805037472298348e-34,0.25762595212204387,0.349,0.257,1.697160755401145e-29,Normal,FAM13A
6.477453910175065e-34,0.2644303012755973,0.468,0.367,1.893748425178782e-29,Normal,ROCK1
1.121505508716218e-33,0.28362065299174044,0.512,0.432,3.2788335052827345e-29,Normal,NEK7
1.1906088445538042e-33,0.254936666231788,0.55,0.45,3.480864017937502e-29,Normal,MTUS1
1.453578390758767e-33,0.25998192123974173,0.531,0.445,4.2496817832223314e-29,Normal,IGF1R
1.587633783453385e-33,0.30929808117838675,0.63,0.548,4.6416061293043166e-29,Normal,FOXO3
2.7348390590824492e-33,0.4026920955995552,0.281,0.2,7.995575473133449e-29,Normal,EBF2
5.189083979724437e-33,-0.3216754530587873,0.511,0.62,1.5170805923122364e-28,Normal,NRP1
5.697474163765399e-33,0.4040649039445312,0.141,0.081,1.665713546518452e-28,Normal,AC012409.2
8.765001773586508e-33,0.28198364709914303,0.327,0.233,2.5625359185257514e-28,Normal,RNASE1
9.782528921093302e-33,-0.4166566813261996,0.128,0.211,2.860020155370838e-28,Normal,FGF14
1.242731232833795e-32,0.426018432118915,0.232,0.157,3.6332490323128826e-28,Normal,CYYR1
1.3866409707763758e-32,-0.3168178056005333,0.091,0.164,4.053983542161812e-28,Normal,LITAF
1.7411298367891623e-32,0.318272066958162,0.328,0.245,5.0903671908367944e-28,Normal,SESTD1
2.3923493134195346e-32,-0.2836460571748378,0.516,0.633,6.994272452713352e-28,Normal,CACNA1C
2.729763232360244e-32,-0.2976001146791161,0.051,0.116,7.980735786128409e-28,Normal,GPC5
1.2419840291739184e-31,0.28465697025483383,0.874,0.876,3.631064507692868e-27,Normal,FTX
4.198690175154785e-31,0.3363535598573262,0.171,0.105,1.2275290596082531e-26,Normal,P2RY14
5.806248097098648e-31,-0.29593442983484175,0.295,0.382,1.6975146936677607e-26,Normal,HIVEP2
7.124471294797312e-31,0.3509133746255404,0.346,0.269,2.0829104277469422e-26,Normal,TENT5A
7.3284622996930564e-31,-0.35914877557068975,0.212,0.291,2.142549237938262e-26,Normal,XAF1
8.056550122757628e-31,0.4248503373585383,0.209,0.138,2.3554129938894202e-26,Normal,CPM
1.2713470982827573e-30,0.4533215011187346,0.487,0.409,3.7169103765394694e-26,Normal,TMTC1
1.777160181017075e-30,0.2547733377547242,0.154,0.091,5.195705505221521e-26,Normal,IGFBP3
4.022620562984364e-30,0.253886884157255,0.436,0.349,1.1760533477941087e-25,Normal,BBS9
5.370999886026212e-30,-0.4120900123110054,0.45,0.519,1.5702655266786234e-25,Normal,DLG2
5.72297911632086e-30,1.0438479428196932,0.235,0.171,1.6731701744475667e-25,Normal,NEGR1
6.796337880936542e-30,-0.568099880512246,0.242,0.315,1.9869773428706073e-25,Normal,ABLIM3
9.700429459512708e-30,-0.28343295884833797,0.243,0.345,2.8360175567831355e-25,Normal,CMYA5
9.844082528104867e-30,-0.319079254479505,0.296,0.38,2.878015967916739e-25,Normal,NIBAN1
1.024484462637583e-29,-0.2944694327555179,0.182,0.264,2.9951827749672373e-25,Normal,OBSCN
1.7036136828669895e-29,-0.43457871350198063,0.213,0.298,4.980684963229931e-25,Normal,AKAP6
2.2377253863870766e-29,-0.4349238237694384,0.101,0.173,6.542213939641257e-25,Normal,XIRP2
4.3021330400578634e-29,-0.30640922705446383,0.565,0.648,1.2577716155913169e-24,Normal,PDLIM5
4.926099067872918e-29,-0.3937400867507601,0.299,0.394,1.4401943234833262e-24,Normal,CTNNA3
2.185857609588606e-28,-0.438449428168023,0.209,0.287,6.390573307393249e-24,Normal,SH3RF3
2.5743962078337624e-28,-0.25856238383056196,0.42,0.504,7.526504753222788e-24,Normal,PALM2-AKAP2
6.260798622550474e-28,0.5883140641653385,0.411,0.335,1.8304070852888566e-23,Normal,TNNC1
6.947574576996347e-28,0.44120496161389533,0.234,0.163,2.0311929033306523e-23,Normal,ABCA9
1.1748076914490947e-27,-0.42438513450286464,0.085,0.149,3.4346677667205733e-23,Normal,CA8
4.2356756695684015e-27,0.2955765827182756,0.273,0.2,1.2383421387550177e-22,Normal,ADGRD1
5.341153184744822e-27,0.6089942734292821,0.127,0.074,1.5615395450919962e-22,Normal,KCNMA1
5.7344431798769915e-27,-0.527867096379438,0.248,0.312,1.6765218080688373e-22,Normal,MYBPC3
1.7200597436108995e-26,0.38289307204132395,0.333,0.259,5.028766666420826e-22,Normal,IFI27
3.127620651822735e-26,0.38092212557694316,0.314,0.235,9.143911737668947e-22,Normal,ABCA8
3.435081914795535e-26,0.34264953616965754,0.217,0.149,1.0042805486096227e-21,Normal,SERPINF1
6.170464120663087e-26,0.36917640642901006,0.244,0.173,1.80399689031706e-21,Normal,CCDC85A
1.1065944839705887e-25,0.3362180637868275,0.415,0.343,3.235239633336413e-21,Normal,MCC
6.49306922948943e-25,-0.4429685372904856,0.286,0.347,1.89831371993353e-20,Normal,NEXN
7.829263546014524e-25,-0.33890186146807405,0.161,0.23,2.2889634903128063e-20,Normal,SPHKAP
7.910333830365429e-25,-0.3876802163661781,0.176,0.24,2.312665198645637e-20,Normal,APOLD1
8.053592089577016e-25,-0.4116638597888671,0.428,0.493,2.3545481833087364e-20,Normal,PLCL1
1.1976021898072925e-24,-0.2626901230450569,0.153,0.225,3.5013097621206005e-20,Normal,AC018464.1
5.074670739716422e-24,-0.26471455052284043,0.201,0.274,1.4836307374634931e-19,Normal,DPY19L2
6.842471518685799e-24,0.31196366450490254,0.392,0.322,2.00046497320298e-19,Normal,PPM1L
8.506474031493051e-24,-0.3065441325232009,0.17,0.241,2.4869527478473086e-19,Normal,AC138305.1
9.33604829848414e-24,-0.2558725107281734,0.448,0.519,2.7294870805448235e-19,Normal,GOLGA4
9.357935913167548e-24,-0.2735346809843391,0.202,0.275,2.7358861435736645e-19,Normal,TMEM71
1.1930523944378897e-23,-0.32453699058493257,0.333,0.395,3.4880079803786143e-19,Normal,MYH9
1.427174036522874e-23,0.2984207957567725,0.103,0.059,4.172486013178274e-19,Normal,VSIG4
4.907127135964413e-23,-0.30204329554007603,0.187,0.256,1.4346476894705556e-18,Normal,OSMR
1.8281258739711603e-22,0.2538448338216476,0.416,0.339,5.344708805142084e-18,Normal,PLD1
2.0677078718467135e-22,0.3050465682499006,0.338,0.268,6.045150734131051e-18,Normal,MAML3
3.9523496936293714e-22,-0.30639359852651143,0.089,0.145,1.155508956429483e-17,Normal,ADAMTS1
6.455581510063442e-22,0.30852635826927544,0.549,0.486,1.887353810282148e-17,Normal,ARHGAP24
7.834333768712713e-22,-0.5576177629576302,0.107,0.162,2.290445820620849e-17,Normal,CCDC80
8.637799251435008e-22,-0.34356510034119303,0.202,0.272,2.525346989149539e-17,Normal,PLCXD3
9.547100455623818e-22,-0.7607861328849906,0.244,0.307,2.7911902892061796e-17,Normal,PIK3R3
9.878307912102769e-22,-0.2584592432236667,0.161,0.229,2.8880221011823656e-17,Normal,LINC01505
1.816424629496895e-21,-0.3294978417744111,0.222,0.292,5.310499046797122e-17,Normal,TNNI3K
2.048855212158293e-21,0.35580878445048914,0.49,0.417,5.990033098265986e-17,Normal,DLEU2
4.0268415422008285e-21,0.4437047433358823,0.349,0.289,1.1772873932778342e-16,Normal,LAMC1
5.881166558003927e-21,-0.4793700744519205,0.342,0.419,1.7194178548980281e-16,Normal,FGF12
9.497736717579125e-21,0.3047090288793874,0.103,0.061,2.776758306751433e-16,Normal,LYVE1
2.1607233551356983e-20,0.2661761670265196,0.32,0.249,6.317090801074728e-16,Normal,ADGRF5
2.1636049128097858e-20,-0.3792174076361998,0.303,0.37,6.32551532309069e-16,Normal,PXDNL
6.271838429387724e-20,-0.26434692024733675,0.306,0.382,1.833634683215795e-15,Normal,INPP4B
9.765691225743486e-20,0.2547240148137251,0.486,0.411,2.8550974867583657e-15,Normal,GNAQ
2.3914250166306934e-19,0.3609410784431074,0.397,0.338,6.991570178621496e-15,Normal,CSGALNACT1
2.8356927293581883e-19,0.38488658987661695,0.181,0.126,8.2904312635516e-15,Normal,AC011246.1
3.035359916451292e-19,-0.2880458121767593,0.243,0.328,8.874178251736997e-15,Normal,MYOM1
3.149052808312959e-19,0.2873006304571595,0.655,0.603,9.206570790383767e-15,Normal,DPYD
4.3301858700078564e-19,0.32922765892883804,0.121,0.076,1.265973140955497e-14,Normal,AL035446.2
5.314400212582293e-19,0.6344052420765658,0.346,0.273,1.553718046150559e-14,Normal,RBPJ
9.48297040341016e-19,-0.26508047559582887,0.229,0.285,2.7724412271409944e-14,Normal,PLSCR1
1.0287495210618463e-18,-0.3645588140172493,0.436,0.488,3.007652099776414e-14,Normal,HIPK2
1.755521770331018e-18,0.5458401074106796,0.112,0.072,5.132443447739764e-14,Normal,MS4A4E
4.376655956791134e-18,-0.28575257966534606,0.235,0.295,1.2795591355274559e-13,Normal,ACTN2
4.70775870942314e-18,0.3207569709684329,0.327,0.273,1.376360336286949e-13,Normal,ZNF521
4.774979693207228e-18,0.46368198474289524,0.165,0.114,1.396013063106065e-13,Normal,MEG8
3.42120089877916e-17,-0.6303682526865974,0.13,0.177,1.0002222947670752e-12,Normal,LUM
4.2069099981610316e-17,-0.2952743231639212,0.211,0.277,1.2299322070623593e-12,Normal,TRDN-AS1
2.4839254818103897e-16,0.37529277229090885,0.348,0.294,7.262004538620855e-12,Normal,BSG
4.1922794225297485e-16,0.2662749385396914,0.242,0.186,1.2256548119707973e-11,Normal,DACH1
8.866877478382397e-16,-0.33169213580207424,0.302,0.349,2.5923202995798776e-11,Normal,VMP1
2.0043755969120285e-15,-0.31672536157858544,0.587,0.618,5.859992495132007e-11,Normal,PICALM
2.516246523308229e-15,0.4655243729568036,0.178,0.132,7.356498335543938e-11,Normal,DIRC3
4.3166919618212865e-15,0.27776189129389517,0.11,0.073,1.2620280619580714e-10,Normal,BMP5
4.750268434736411e-15,0.286752026126329,0.643,0.621,1.388788479579537e-10,Normal,IMMP2L
5.007664803879667e-15,-0.37746285947350333,0.168,0.225,1.4640408820622596e-10,Normal,RUNX1
1.349460525420613e-14,0.2843422131902569,0.46,0.546,3.945282792119704e-10,Normal,TNNI3
1.4065784822666956e-14,0.25904291524410916,0.41,0.353,4.1122728507549113e-10,Normal,FOXO1
1.5494398777089004e-14,-0.4282455555278619,0.288,0.326,4.5299424264697416e-10,Normal,LDB3
2.4561739940605713e-14,-0.3549566484874178,0.172,0.232,7.180870289035487e-10,Normal,MYO18B
2.9724764165684335e-14,0.3743240568181971,0.245,0.196,8.690332051479472e-10,Normal,MPPED2
5.887275705666965e-14,0.36363254022193153,0.294,0.243,1.721203925308794e-9,Normal,WDR26
1.1039725370972311e-11,-0.2544350569200309,0.549,0.556,3.2275741094574647e-7,Normal,SNHG14
1.732347732206739e-11,-0.2541437493024772,0.293,0.333,5.064691829879622e-7,Normal,CDK17
2.097959031286209e-10,0.2580662288062236,0.293,0.252,6.133593023868361e-6,Normal,CKM
4.040710136122552e-10,-0.261288659920996,0.096,0.134,1.1813420153967894e-5,Normal,SLC16A10
1.0277938838272418e-9,0.26264015739531277,0.347,0.304,3.004858198757324e-5,Normal,RAD51B
1.0326293031043023e-9,-0.3549674208822008,0.142,0.178,3.0189950305557382e-5,Normal,CEMIP2
1.6003446979594988e-9,-0.43834371595459853,0.203,0.23,4.6787677589543906e-5,Normal,MCF2L
1.731027550758386e-9,-0.25131464358301914,0.508,0.541,5.060832147397218e-5,Normal,WNK1
2.048630599863083e-9,0.5535317924381042,0.132,0.102,5.989376421759709e-5,Normal,CD163
7.894330139971846e-8,0.6679832825972181,0.474,0.454,0.002307986359722169,Normal,CRYAB
9.369468480659261e-8,0.7580978512746508,0.552,0.564,0.0027392578050055415,Normal,SYNE1
1.1486997688772855e-7,0.4286287453281009,0.342,0.301,0.003358338644289632,Normal,MAN1A1
3.314349810972432e-7,-0.25000107124782833,0.084,0.11,0.009689833107359002,Normal,SERPINE2
3.6054711784851312e-6,0.2588145010670174,0.109,0.087,0.10540955537419129,Normal,MS4A4A
4.333741756998224e-6,-0.2590318830584915,0.086,0.109,0.1267012740076001,Normal,FAM20A
4.630672351356952e-6,0.2563910144049293,0.258,0.224,0.13538233686427184,Normal,FRMD4B
9.814445454988291e-6,0.41486590482067753,0.129,0.106,0.2869351273220377,Normal,MRC1
1.515956999107761e-5,-0.2880115970242746,0.288,0.308,0.443205188259145,Normal,ENG
2.70604394256386e-5,-0.3369300780182716,0.126,0.148,0.79113900704797,Normal,THBS1
3.245107293566363e-5,-0.2865297710868403,0.114,0.137,0.9487395683470619,Normal,PTPRC
7.780967991010172e-5,0.5258915145395635,0.672,0.726,1,Normal,MYL2
2.3869421978050804e-4,-0.3247997251780523,0.115,0.133,1,Normal,CCN2
3.148053691372465e-4,0.3633794351626157,0.169,0.15,1,Normal,MERTK
0.0037621012228449273,0.3194073173040498,0.154,0.141,1,Normal,RGS5
